model	deposition_date	method	resolution	distance_mean	distance_median
6o9r	2019-03-14	ELECTRON MICROSCOPY	None	1.5177616157518665	1.5179552222860493
6djv	2018-05-26	ELECTRON MICROSCOPY	None	1.5217978192269017	1.521859105355991
6rzz	2019-06-13	ELECTRON MICROSCOPY	None	1.5204703329839	1.5205332734233235
6osl	2019-05-01	ELECTRON MICROSCOPY	None	1.5170408071093877	1.5174640773583918
6red	2019-04-12	ELECTRON MICROSCOPY	None	1.5181310724565693	1.5183415804603655
6raj	2019-04-06	ELECTRON MICROSCOPY	None	1.5201981392788309	1.5202425146882363
6o96	2019-03-13	ELECTRON MICROSCOPY	None	1.51956760407776	1.519868517554054
5it7	2016-03-16	ELECTRON MICROSCOPY	None	1.5239183421641558	1.5255346772059413
6iac	2018-11-26	ELECTRON MICROSCOPY	None	1.5202613952836805	1.5202809952783458
6puu	2019-07-18	ELECTRON MICROSCOPY	None	1.5225831294904815	1.5224299797598637
6q9b	2018-12-17	ELECTRON MICROSCOPY	None	1.522530742601841	1.522408467991964
6rtc	2019-05-23	ELECTRON MICROSCOPY	None	1.5206812260987006	1.5207617792139576
6re9	2019-04-12	ELECTRON MICROSCOPY	None	1.5215387040389021	1.5216851245080132
6pwe	2019-07-22	ELECTRON MICROSCOPY	None	1.5184806513635967	1.5186026512232287
5vc7	2017-03-31	ELECTRON MICROSCOPY	None	1.520861920676347	1.5217121166760084
6ez8	2017-11-14	ELECTRON MICROSCOPY	None	1.521754568540767	1.5218901082712424
6qvk	2019-03-03	ELECTRON MICROSCOPY	None	1.5117310293889126	1.5108664957281817
6cde	2018-02-08	ELECTRON MICROSCOPY	None	1.5203922302463315	1.520448837515771
6gxo	2018-06-27	ELECTRON MICROSCOPY	None	1.5241034424498527	1.524144751130731
6bpz	2017-11-27	ELECTRON MICROSCOPY	None	1.5180288132340745	1.5180781173192983
6rdi	2019-04-12	ELECTRON MICROSCOPY	None	1.519128946255584	1.5192685286268273
3j9d	2015-01-09	ELECTRON MICROSCOPY	None	1.5166270806362274	1.515993666623181
6f07	2017-11-17	ELECTRON MICROSCOPY	None	1.5214214548515432	1.521342119779964
5h37	2016-10-20	ELECTRON MICROSCOPY	None	1.5198201381960341	1.5183581277343432
5n8n	2017-02-23	ELECTRON MICROSCOPY	None	1.5149484478163477	1.5177039402850174
5tj6	2016-10-03	ELECTRON MICROSCOPY	None	1.5315825410973765	1.5316207569171336
5jup	2016-05-10	ELECTRON MICROSCOPY	None	1.5596043838675182	1.5604133362323647
5iqr	2016-03-11	ELECTRON MICROSCOPY	None	1.5262939084584761	1.5261109379397981
5we6	2017-07-07	ELECTRON MICROSCOPY	None	1.530078055373271	1.530495213545859
6hd7	2018-08-17	ELECTRON MICROSCOPY	None	1.5230562621548942	1.5233236635604444
3j92	2014-12-02	ELECTRON MICROSCOPY	None	1.5183236167833418	1.5188973092719218
5lj5	2016-07-17	ELECTRON MICROSCOPY	None	1.5260792367712908	1.5265952845635624
6rdz	2019-04-12	ELECTRON MICROSCOPY	None	1.520053676979323	1.52018747796177
6dzk	2018-07-05	ELECTRON MICROSCOPY	None	1.5197977317786928	1.519858297092572
6huo	2018-10-09	ELECTRON MICROSCOPY	None	1.5220081285608915	1.5220645474024335
5m3l	2016-10-15	ELECTRON MICROSCOPY	None	1.5261274512891596	1.5270467485325923
6syt	2019-10-01	ELECTRON MICROSCOPY	None	1.5167277597878015	1.5167511604006216
6r7m	2019-03-29	ELECTRON MICROSCOPY	None	1.5247731770784725	1.5246347156025772
3j9s	2015-02-19	ELECTRON MICROSCOPY	None	1.5085197111641777	1.5092367659440244
5jzh	2016-05-16	ELECTRON MICROSCOPY	None	1.5143899496279065	1.5142290156074365
6cjt	2018-02-26	ELECTRON MICROSCOPY	None	1.5208434987723731	1.5205092821419912
6dwb	2018-06-26	ELECTRON MICROSCOPY	None	1.5189658249378366	1.5189271054458882
6nn6	2019-01-14	ELECTRON MICROSCOPY	None	1.5191736513908634	1.5194855037424924
6rui	2019-05-28	ELECTRON MICROSCOPY	None	1.5192446999555598	1.519237765237748
6n51	2018-11-20	ELECTRON MICROSCOPY	None	1.5209408342083832	1.5210612044891751
3j7y	2014-08-26	ELECTRON MICROSCOPY	None	1.5269171462779343	1.5269044460179326
6ofh	2019-03-29	ELECTRON MICROSCOPY	None	1.5193683451566433	1.51939777462688
6ct0	2018-03-21	ELECTRON MICROSCOPY	None	1.5245215150855198	1.525217729459784
5mmm	2016-12-11	ELECTRON MICROSCOPY	None	1.5247102985962593	1.5247864165707505
5vn3	2017-04-28	ELECTRON MICROSCOPY	None	1.5189875740674987	1.5189983252682238
6kkt	2019-07-27	ELECTRON MICROSCOPY	None	1.5205534467166424	1.5204710751318218
6mdr	2018-09-05	ELECTRON MICROSCOPY	None	1.520151412497422	1.5203639664501685
5v8f	2017-03-21	ELECTRON MICROSCOPY	None	1.5246865343672886	1.5251140409735597
5tj5	2016-10-03	ELECTRON MICROSCOPY	None	1.5154261904981516	1.5155408119864067
6du8	2018-06-20	ELECTRON MICROSCOPY	None	1.5218633406422888	1.522031908404812
6pqr	2019-07-09	ELECTRON MICROSCOPY	None	1.5192550660341955	1.5193328256762824
5ftn	2016-01-14	ELECTRON MICROSCOPY	None	1.5193615353074437	1.5188612231888792
6p07	2019-05-16	ELECTRON MICROSCOPY	None	1.5204009362813706	1.5206147295970132
6raw	2019-04-08	ELECTRON MICROSCOPY	None	nan	1.520564362513162
6g5i	2018-03-29	ELECTRON MICROSCOPY	None	1.5203966987928872	1.5206400961060536
6gtc	2018-06-18	ELECTRON MICROSCOPY	None	1.5238414579838928	1.523794822001941
3jcj	2015-12-18	ELECTRON MICROSCOPY	None	1.533816738867585	1.5337616602808675
6j6q	2019-01-15	ELECTRON MICROSCOPY	None	1.5213069356349151	1.521098556901873
5uu5	2017-02-16	ELECTRON MICROSCOPY	None	1.5205420461589738	1.5210210026576378
6e2g	2018-07-11	ELECTRON MICROSCOPY	None	1.5185569540996766	1.518480121676923
6u0l	2019-08-14	ELECTRON MICROSCOPY	None	1.519004038373164	1.519392999624346
5lks	2016-07-23	ELECTRON MICROSCOPY	None	1.5187003035803426	1.5185971253373638
6meo	2018-09-06	ELECTRON MICROSCOPY	None	1.5241369547471617	1.5239018143986425
6ukj	2019-10-05	ELECTRON MICROSCOPY	None	1.5202467134741728	1.5202754650041697
6ifl	2018-09-20	ELECTRON MICROSCOPY	None	1.5199629269740935	1.519895594735559
6pus	2019-07-18	ELECTRON MICROSCOPY	None	1.5203765320833427	1.5200823845820848
6v38	2019-11-25	ELECTRON MICROSCOPY	None	1.521384073410245	1.5201526842936643
6ha1	2018-08-07	ELECTRON MICROSCOPY	None	1.520529100306022	1.5206364165814392
6rdp	2019-04-12	ELECTRON MICROSCOPY	None	1.5187294631386064	1.5190051695815798
6n9v	2018-12-04	ELECTRON MICROSCOPY	None	1.5225778593293362	1.5228131680811992
5u6p	2016-12-08	ELECTRON MICROSCOPY	None	1.5256373082520827	1.5261211884831365
6nbi	2018-12-07	ELECTRON MICROSCOPY	None	1.5299585537959581	1.5304860514023853
3j7m	2014-07-18	ELECTRON MICROSCOPY	None	1.511101057634306	1.511299231369771
6gz4	2018-07-03	ELECTRON MICROSCOPY	None	1.5228133284114935	1.522823661043381
6dw0	2018-06-26	ELECTRON MICROSCOPY	None	1.521813621167467	1.521842236005232
6i53	2018-11-12	ELECTRON MICROSCOPY	None	1.5219693167975235	1.5219310103910646
5lza	2016-09-29	ELECTRON MICROSCOPY	None	1.5220870966598083	1.5223267129341453
6flt	2018-01-28	ELECTRON MICROSCOPY	None	1.5173635889637018	1.517142648533854
6t7t	2019-10-23	ELECTRON MICROSCOPY	None	1.5189322900309847	1.5191527996148024
6o6a	2019-03-05	ELECTRON MICROSCOPY	None	1.521990406134911	1.5216060172487311
6ny2	2019-02-10	ELECTRON MICROSCOPY	None	1.5209662930342986	1.5208698542126071
6hwh	2018-10-12	ELECTRON MICROSCOPY	None	1.5199655609869203	1.5198489666940942
6ilk	2018-10-18	ELECTRON MICROSCOPY	None	1.5210009547253125	1.521203156256468
6n3b	2018-11-14	ELECTRON MICROSCOPY	None	1.5196552200414644	1.5197543443561308
6pzy	2019-08-01	ELECTRON MICROSCOPY	None	1.5093192740797547	1.509376486649242
6byo	2017-12-21	ELECTRON MICROSCOPY	None	1.5192443032819274	1.519845616583351
6tas	2019-10-30	ELECTRON MICROSCOPY	None	1.5233678304436453	1.52275767963416
6kzo	2019-09-25	ELECTRON MICROSCOPY	None	1.5203816274129103	1.520319213621419
5mbv	2016-11-08	ELECTRON MICROSCOPY	None	1.5228342953288687	1.523230563157803
6roh	2019-05-13	ELECTRON MICROSCOPY	None	1.5212847803710154	1.5212765640174308
5zwn	2018-05-16	ELECTRON MICROSCOPY	None	nan	1.5231899683933388
5l7q	2016-06-03	ELECTRON MICROSCOPY	None	1.5108469757154224	1.510688852620032
6umm	2019-10-09	ELECTRON MICROSCOPY	None	1.5196259021923988	1.5199012114153019
6uqg	2019-10-19	ELECTRON MICROSCOPY	None	1.520977458354297	1.5211180240841178
5u1d	2016-11-28	ELECTRON MICROSCOPY	None	1.5314789614310893	1.5318561943193016
6g18	2018-03-20	ELECTRON MICROSCOPY	None	1.5260568826490162	1.5266576985570712
6nog	2019-01-16	ELECTRON MICROSCOPY	None	1.520716706167265	1.5207891954671435
6enu	2017-10-06	ELECTRON MICROSCOPY	None	1.5201776402913674	1.5202777575349857
6qz9	2019-03-11	ELECTRON MICROSCOPY	None	1.5203598101107643	1.5202791385650047
5tji	2016-10-04	ELECTRON MICROSCOPY	None	1.5302743503231058	1.530356780396621
6gxn	2018-06-27	ELECTRON MICROSCOPY	None	1.5240508218847593	1.5241576018325107
6dvy	2018-06-25	ELECTRON MICROSCOPY	None	1.5205429691729029	1.5202818259227988
6rdx	2019-04-12	ELECTRON MICROSCOPY	None	1.5187392802262518	1.5189032845233468
6oj4	2019-04-10	ELECTRON MICROSCOPY	None	1.519158843200845	1.5190455459445822
6fu8	2018-02-26	ELECTRON MICROSCOPY	None	1.5355658392584282	1.5347627482923518
6n26	2018-11-12	ELECTRON MICROSCOPY	None	1.5192660751146552	1.5191644317463664
6qoz	2019-02-13	ELECTRON MICROSCOPY	None	1.5192628966402801	1.5186182983911365
6ppj	2019-07-07	ELECTRON MICROSCOPY	None	1.5211706631680777	1.5205910775982159
5nj3	2017-03-28	ELECTRON MICROSCOPY	None	1.5189831487208172	1.5196968973762415
6hbj	2018-08-10	ELECTRON MICROSCOPY	None	1.5224160598928007	1.522759251676749
5uf6	2017-01-03	ELECTRON MICROSCOPY	None	1.5217968650104232	1.521865057693092
6rid	2019-04-23	ELECTRON MICROSCOPY	None	1.5219553102901688	1.5220062970877504
6mec	2018-09-06	ELECTRON MICROSCOPY	None	1.517433217359502	1.5171578570832733
6pk7	2019-06-28	ELECTRON MICROSCOPY	None	1.5182297816618096	1.5195905211143386
6rdd	2019-04-12	ELECTRON MICROSCOPY	None	1.517169847655824	1.5171497854626401
6j0f	2018-12-24	ELECTRON MICROSCOPY	None	1.5208274632314025	1.5205325364721964
5oom	2017-08-08	ELECTRON MICROSCOPY	None	1.5164545040649051	1.5167423231020993
6cv0	2018-03-27	ELECTRON MICROSCOPY	None	1.5223640468583448	1.522146240241918
6i5a	2018-11-13	ELECTRON MICROSCOPY	None	1.5293809462973933	1.5302308973742322
6uv5	2019-11-01	ELECTRON MICROSCOPY	None	1.520458676096233	1.5208641064481965
6qvc	2019-03-01	ELECTRON MICROSCOPY	None	1.520985129462876	1.5210576039978465
6cv2	2018-03-27	ELECTRON MICROSCOPY	None	1.5195358304506386	1.519632312417415
6lb0	2019-11-13	ELECTRON MICROSCOPY	None	1.5197642300905365	1.5197783254321293
6t9n	2019-10-28	ELECTRON MICROSCOPY	None	1.519747644992941	1.5199248260986926
6ezn	2017-11-16	ELECTRON MICROSCOPY	None	1.5220934756798137	1.521981483257305
3j79	2014-06-02	ELECTRON MICROSCOPY	None	1.5231431394480737	1.5233354452148469
5lmu	2016-08-01	ELECTRON MICROSCOPY	None	1.5258721049061679	1.5251449391521565
6e1h	2018-07-09	ELECTRON MICROSCOPY	None	1.532700377203072	1.533889625887555
5x8r	2017-03-03	ELECTRON MICROSCOPY	None	1.5195056825129154	1.5194714701345284
6q04	2019-08-01	ELECTRON MICROSCOPY	None	1.5103690922441373	1.5101257537171668
6c66	2018-01-17	ELECTRON MICROSCOPY	None	1.519679621072595	1.519794991952676
6g1x	2018-03-22	ELECTRON MICROSCOPY	None	1.517729483313513	1.5178286328943762
6j0b	2018-12-23	ELECTRON MICROSCOPY	None	1.5205815042668838	1.5207942506103884
6qyj	2019-03-09	ELECTRON MICROSCOPY	None	1.5211610172502454	1.5209271280599674
6ogz	2019-04-03	ELECTRON MICROSCOPY	None	1.5202352726220032	1.5201225823303366
6fhl	2018-01-15	ELECTRON MICROSCOPY	None	1.506257643359516	1.5059852776900202
6gyu	2018-07-02	ELECTRON MICROSCOPY	None	nan	1.5222895686880709
6o1m	2019-02-20	ELECTRON MICROSCOPY	None	1.5225551544871312	1.5225044101903382
6msk	2018-10-16	ELECTRON MICROSCOPY	None	1.5221753826329412	1.5219851342409558
6o5b	2019-03-01	ELECTRON MICROSCOPY	None	1.522102561831424	1.522087277440607
6ip8	2018-11-02	ELECTRON MICROSCOPY	None	1.5218832879307684	1.5218882391988247
6ks6	2019-08-23	ELECTRON MICROSCOPY	None	1.5226359013849866	1.5230223344177658
6ppf	2019-07-06	ELECTRON MICROSCOPY	None	1.5209047109679579	1.521063204688474
6buz	2017-12-11	ELECTRON MICROSCOPY	None	1.518393001973002	1.518311355696603
6g4s	2018-03-28	ELECTRON MICROSCOPY	None	1.5200965393469597	1.5201642471190877
6ach	2018-07-26	ELECTRON MICROSCOPY	None	1.5186679809887151	1.5196443836954736
6aj9	2018-08-27	ELECTRON MICROSCOPY	None	1.5214006937135254	1.5214305711664116
6hxx	2018-10-18	ELECTRON MICROSCOPY	None	1.5210968827145663	1.5211320129791055
6qel	2019-01-08	ELECTRON MICROSCOPY	None	1.5198152539764012	1.5199399833427232
6rxu	2019-06-10	ELECTRON MICROSCOPY	None	1.5212542095782409	1.5212653857009864
5gkz	2016-07-07	ELECTRON MICROSCOPY	None	1.5178585332437047	1.5225754746230162
3jai	2015-06-10	ELECTRON MICROSCOPY	None	1.519474170716622	1.5199985174901023
5wp6	2017-08-03	ELECTRON MICROSCOPY	None	1.5203312811528815	1.5203865417263622
3jcs	2016-01-21	ELECTRON MICROSCOPY	None	nan	1.5201849712802413
6oro	2019-04-30	ELECTRON MICROSCOPY	None	1.5210120707175527	1.5208101454358138
3j7q	2014-08-01	ELECTRON MICROSCOPY	None	1.5192522654559102	1.5188959765457175
6adr	2018-08-02	ELECTRON MICROSCOPY	None	1.5185467751771389	1.5187912230783707
6uqf	2019-10-19	ELECTRON MICROSCOPY	None	1.5222848151788644	1.522482138607858
6uh6	2019-09-26	ELECTRON MICROSCOPY	None	1.5179501347562723	1.5180624242294016
6gyb	2018-06-28	ELECTRON MICROSCOPY	None	1.5201695818577938	1.5203621348704068
5leg	2016-06-29	ELECTRON MICROSCOPY	None	1.5191777728733875	1.5192466505955244
6pcv	2019-06-18	ELECTRON MICROSCOPY	None	1.5206891806742375	1.520829370554868
5a8l	2015-07-16	ELECTRON MICROSCOPY	None	1.5265356278828102	1.5257833423955185
3j5q	2013-10-28	ELECTRON MICROSCOPY	None	1.524391781674848	1.523974495468583
6c23	2018-01-05	ELECTRON MICROSCOPY	None	1.5213766314361414	1.5242650243006888
5it9	2016-03-16	ELECTRON MICROSCOPY	None	1.528817100501501	1.5282806708598988
5uak	2016-12-19	ELECTRON MICROSCOPY	None	1.5323554566652227	1.532595998854834
6cnn	2018-03-08	ELECTRON MICROSCOPY	None	1.5214492929206975	1.5219844325267775
5kps	2016-07-05	ELECTRON MICROSCOPY	None	1.5264597904342092	1.526339019526464
6ppr	2019-07-08	ELECTRON MICROSCOPY	None	1.5209628831841946	1.5207848021348176
5odv	2017-07-06	ELECTRON MICROSCOPY	None	1.5204912053366328	1.5204728167536428
6rja	2019-04-26	ELECTRON MICROSCOPY	None	1.5226556470133763	1.522685879438427
5ood	2017-08-07	ELECTRON MICROSCOPY	None	1.5102022817801555	1.5105955898427954
6o1d	2019-02-19	ELECTRON MICROSCOPY	None	1.5188660383425863	1.519142929386007
6aj7	2018-08-27	ELECTRON MICROSCOPY	None	1.5210605210313848	1.5205608265576822
6p19	2019-05-19	ELECTRON MICROSCOPY	None	1.5203663212169323	1.5208103608999235
5aca	2015-08-14	ELECTRON MICROSCOPY	None	1.519693659654909	1.519510032384733
5oyp	2017-09-11	ELECTRON MICROSCOPY	None	1.5343938318035764	1.5349424385200985
6a7f	2018-07-03	ELECTRON MICROSCOPY	None	1.516291225872037	1.5165605988945152
5wc3	2017-06-29	ELECTRON MICROSCOPY	None	1.5178916905669957	1.5173106990448175
5umd	2017-01-27	ELECTRON MICROSCOPY	None	1.5252808601923153	1.5257199545658044
6oxl	2019-05-13	ELECTRON MICROSCOPY	None	1.5196609932647276	1.519774732168277
5t9m	2016-09-09	ELECTRON MICROSCOPY	None	1.5214067478146132	1.5213664899292505
6cv4	2018-03-27	ELECTRON MICROSCOPY	None	1.5197664090107417	1.5198001982874116
6b7n	2017-10-04	ELECTRON MICROSCOPY	None	1.519643661242316	1.5193210074933416
5k11	2016-05-17	ELECTRON MICROSCOPY	None	1.5179920089454388	1.518389340579724
6iat	2018-11-27	ELECTRON MICROSCOPY	None	1.5206769178026227	1.5206875634820922
6hyd	2018-10-19	ELECTRON MICROSCOPY	None	1.5234288791705763	1.5230983858754756
5myu	2017-01-27	ELECTRON MICROSCOPY	None	1.5180241949363786	1.5179047487340185
5jxl	2016-05-13	ELECTRON MICROSCOPY	None	1.5187545077423876	1.5191670600884664
6oj0	2019-04-10	ELECTRON MICROSCOPY	None	1.5208371791914406	1.5204750854077183
6ssk	2019-09-08	ELECTRON MICROSCOPY	None	1.52051959608065	1.5207311439284645
5uyp	2017-02-24	ELECTRON MICROSCOPY	None	1.5278119484715433	1.5280948024649514
5lmn	2016-08-01	ELECTRON MICROSCOPY	None	1.5241699548578522	1.524402906901977
5kcr	2016-06-06	ELECTRON MICROSCOPY	None	1.522625188004519	1.5231272348644884
6bze	2017-12-23	ELECTRON MICROSCOPY	None	1.5199707898587371	1.5197011642623552
6eu0	2017-10-27	ELECTRON MICROSCOPY	None	1.5241484095214433	1.5239454658194007
5m5w	2016-10-23	ELECTRON MICROSCOPY	None	1.5229165361840744	1.523103937669098
5lki	2016-07-22	ELECTRON MICROSCOPY	None	1.5170997253527196	1.5172648213859108
6njo	2019-01-03	ELECTRON MICROSCOPY	None	1.5204144390591092	1.5206547465441993
6n7n	2018-11-27	ELECTRON MICROSCOPY	None	1.5222473621963637	1.5226073227388757
6hz4	2018-10-22	ELECTRON MICROSCOPY	None	1.518675534340114	1.5189691874692368
6o77	2019-03-07	ELECTRON MICROSCOPY	None	1.520841958898156	1.5205889371191716
5us9	2017-02-13	ELECTRON MICROSCOPY	None	1.5197819427889974	1.5187150214714473
6jnf	2019-03-14	ELECTRON MICROSCOPY	None	1.5194765569100352	1.5193013861492415
6o1v	2019-02-21	ELECTRON MICROSCOPY	None	1.5331387549887296	1.5338966105739555
6rah	2019-04-06	ELECTRON MICROSCOPY	None	1.5250546295387732	1.5237708807675947
6jqo	2019-03-31	ELECTRON MICROSCOPY	None	1.522006792680183	1.5221883277089656
3jb6	2015-08-02	ELECTRON MICROSCOPY	None	1.5196446979268596	1.5203046005232228
6rrd	2019-05-17	ELECTRON MICROSCOPY	None	1.5210303181996958	1.5210244118731666
6e39	2018-07-13	ELECTRON MICROSCOPY	None	1.5176999343677613	1.5178327295452165
6ip1	2018-11-01	ELECTRON MICROSCOPY	None	1.5209205755427104	1.520363090499067
6ugm	2019-09-26	ELECTRON MICROSCOPY	None	1.520079994795832	1.5204915827997918
6gqb	2018-06-07	ELECTRON MICROSCOPY	None	1.5217234964261614	1.5216154940213567
6e0f	2018-07-06	ELECTRON MICROSCOPY	None	1.5176728085711397	1.5175721173679562
6mcb	2018-08-31	ELECTRON MICROSCOPY	None	1.5197751998783076	1.519983731528205
5mdz	2016-11-13	ELECTRON MICROSCOPY	None	1.523652324012702	1.5242609496082034
6s05	2019-06-13	ELECTRON MICROSCOPY	None	1.5200836732911975	1.5200150757340452
3jbx	2015-10-22	ELECTRON MICROSCOPY	None	1.5244147980024694	1.5244793132192824
6jcq	2019-01-30	ELECTRON MICROSCOPY	None	1.5202033012539897	1.519968545003213
3j8h	2014-10-26	ELECTRON MICROSCOPY	None	1.5212926507798938	1.5217575360494184
6s8g	2019-07-10	ELECTRON MICROSCOPY	None	1.519780426662709	1.5195034422490872
5mw1	2017-01-17	ELECTRON MICROSCOPY	None	1.519759049148847	1.5205441550503442
6ek0	2017-09-24	ELECTRON MICROSCOPY	None	1.5195995140013405	1.5196002973477138
6qzf	2019-03-11	ELECTRON MICROSCOPY	None	1.5177479916480834	1.5178127509411645
5irx	2016-03-14	ELECTRON MICROSCOPY	None	1.517496516334163	1.5174057779432877
6cp3	2018-03-13	ELECTRON MICROSCOPY	None	1.519331670498321	1.51951623461294
6nzd	2019-02-13	ELECTRON MICROSCOPY	None	1.5230121129543455	1.523433455093503
6ahu	2018-08-20	ELECTRON MICROSCOPY	None	1.5239195700705155	1.5237569961470854
6nsk	2019-01-24	ELECTRON MICROSCOPY	None	1.5229346580548722	1.5227064219282078
6rer	2019-04-12	ELECTRON MICROSCOPY	None	1.521343203081572	1.5216043854816939
6omv	2019-04-19	ELECTRON MICROSCOPY	None	1.520688664716008	1.5205345335978548
6sg9	2019-08-03	ELECTRON MICROSCOPY	None	1.5226541327926981	1.5226196896928272
6nzz	2019-02-14	ELECTRON MICROSCOPY	None	1.522537422246501	1.522692591392882
6peo	2019-06-20	ELECTRON MICROSCOPY	None	1.519873851151596	1.5203455579619847
5o6a	2017-06-06	ELECTRON MICROSCOPY	None	1.5287741444265912	1.528311823042091
6q9d	2018-12-18	ELECTRON MICROSCOPY	None	1.5217340383352167	1.521776551716022
6p5a	2019-05-30	ELECTRON MICROSCOPY	None	1.523338087503992	1.523496424630999
6ola	2019-04-16	ELECTRON MICROSCOPY	None	1.518309460611258	1.5176306862765636
6n09	2018-11-06	ELECTRON MICROSCOPY	None	1.519257713356549	1.5193504857876081
6pph	2019-07-06	ELECTRON MICROSCOPY	None	1.5216212598639867	1.521670241047524
6n0f	2018-11-07	ELECTRON MICROSCOPY	None	1.519533414369944	1.5197562064066894
5is0	2016-03-15	ELECTRON MICROSCOPY	None	1.5158054310980809	1.5154611621809282
6puo	2019-07-18	ELECTRON MICROSCOPY	None	1.520143583941078	1.5200073944106613
6qtz	2019-02-26	ELECTRON MICROSCOPY	None	1.520764835891094	1.520757656443056
6o7u	2019-03-08	ELECTRON MICROSCOPY	None	1.5221521482811844	1.522501426445702
6q8y	2018-12-16	ELECTRON MICROSCOPY	None	1.518946616470304	1.5190521064631681
6qm8	2019-02-01	ELECTRON MICROSCOPY	None	1.5295994301295048	1.5304407349112208
6om0	2019-04-17	ELECTRON MICROSCOPY	None	1.520739268231434	1.5206650830313824
5vjh	2017-04-19	ELECTRON MICROSCOPY	None	1.5120673266957707	1.5122752516248235
6iqw	2018-11-09	ELECTRON MICROSCOPY	None	1.5205996347969797	1.5206427261070152
5h3o	2016-10-26	ELECTRON MICROSCOPY	None	1.5230619136615504	1.5241278273381835
6re3	2019-04-12	ELECTRON MICROSCOPY	None	1.518303698936634	1.5184772793705805
6ty8	2019-08-08	ELECTRON MICROSCOPY	None	1.521444006834852	1.5215408213681645
5xyu	2017-07-10	ELECTRON MICROSCOPY	None	1.5304632731884615	1.5311934809431877
6r0z	2019-03-13	ELECTRON MICROSCOPY	None	1.5211549675390916	1.521658748400293
6rec	2019-04-12	ELECTRON MICROSCOPY	None	1.518562504971525	1.5187969314005465
3jag	2015-06-10	ELECTRON MICROSCOPY	None	1.5234817290496527	1.523795599789572
5zvs	2018-05-12	ELECTRON MICROSCOPY	None	1.5186194368329315	1.5191738819330098
6sp2	2019-08-30	ELECTRON MICROSCOPY	None	1.5227055964904914	1.5230070494837786
6icz	2018-09-07	ELECTRON MICROSCOPY	None	1.5233736908783782	1.5228778585273754
6t7i	2019-10-22	ELECTRON MICROSCOPY	None	1.5164665157444561	1.516735983026904
3j7l	2014-07-18	ELECTRON MICROSCOPY	None	1.517918390306681	1.517864342143575
6eec	2018-08-13	ELECTRON MICROSCOPY	None	1.517280280893469	1.51815916182611
6e1o	2018-07-10	ELECTRON MICROSCOPY	None	1.5202521301367289	1.5197512351193327
6ulg	2019-10-08	ELECTRON MICROSCOPY	None	1.522412705604644	1.5223777291235054
6ud4	2019-09-18	ELECTRON MICROSCOPY	None	1.5214365670429835	1.5216606584919319
5tc1	2016-09-13	ELECTRON MICROSCOPY	None	1.52082072391533	1.5208550257286033
6k61	2019-05-31	ELECTRON MICROSCOPY	None	1.5202228989768674	1.520384783803813
6npl	2019-01-17	ELECTRON MICROSCOPY	None	1.5217887232029839	1.521814557464142
5zep	2018-02-27	ELECTRON MICROSCOPY	None	1.519231022040938	1.5201303186337158
6nwq	2019-02-07	ELECTRON MICROSCOPY	None	1.5305074137562933	1.5295731966342745
6nf5	2018-12-18	ELECTRON MICROSCOPY	None	1.512180422119682	1.5130569591429879
6mgv	2018-09-15	ELECTRON MICROSCOPY	None	1.5152115946169225	1.5154597851023741
6rd8	2019-04-12	ELECTRON MICROSCOPY	None	1.5205403672372513	1.5205733112727062
5gjr	2016-07-01	ELECTRON MICROSCOPY	None	1.5213952982624972	1.5230107779626751
5mdv	2016-11-13	ELECTRON MICROSCOPY	None	1.5231895666810118	1.5238230578053
6u6i	2019-08-29	ELECTRON MICROSCOPY	None	1.520466035389131	1.5208044945961041
6c6t	2018-01-19	ELECTRON MICROSCOPY	None	1.5197857951967406	1.5199920387658437
6sue	2019-09-13	ELECTRON MICROSCOPY	None	1.5127450245921352	1.513081399046305
6k32	2019-05-16	ELECTRON MICROSCOPY	None	1.520997413619454	1.5210744645484866
6seg	2019-07-30	ELECTRON MICROSCOPY	None	1.5217182745750346	1.521858536236402
5ljv	2016-07-21	ELECTRON MICROSCOPY	None	1.5020075786386438	1.5032331306811622
3jb4	2015-07-21	ELECTRON MICROSCOPY	None	1.5188375954640798	1.5185680334387872
6d9j	2018-04-30	ELECTRON MICROSCOPY	None	1.5241029650445477	1.5243121596653635
3jcm	2015-12-23	ELECTRON MICROSCOPY	None	1.5217523208098844	1.523689267401849
5np6	2017-04-13	ELECTRON MICROSCOPY	None	1.5216110064667348	1.5218986591952124
6o1k	2019-02-20	ELECTRON MICROSCOPY	None	1.5238190568143186	1.5234366105914576
6b0c	2017-09-14	ELECTRON MICROSCOPY	None	1.519861779171913	1.520198437014939
6hbc	2018-08-10	ELECTRON MICROSCOPY	None	1.5242714610728036	1.5247811206913737
5muw	2017-01-14	ELECTRON MICROSCOPY	None	1.5321029870421623	1.5321717560556458
6ab6	2018-07-20	ELECTRON MICROSCOPY	None	1.5198819027512895	1.5200316433327485
6t2u	2019-10-09	ELECTRON MICROSCOPY	None	1.5230276745881637	1.5233974284165512
5hx2	2016-01-29	ELECTRON MICROSCOPY	None	1.5207664804408974	1.5212485206511788
6b47	2017-09-25	ELECTRON MICROSCOPY	None	1.5202070501648577	1.520365460857592
6n8l	2018-11-29	ELECTRON MICROSCOPY	None	1.5202796665594094	1.520253139188935
6dso	2018-06-14	ELECTRON MICROSCOPY	None	1.5187515949288504	1.518326667242656
6gov	2018-06-04	ELECTRON MICROSCOPY	None	1.520835809497881	1.521167446650595
